Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
238,B001FA1LF2,A137DI3GY5G4WM,Susan Zimmermann,2,2,5,1269734400,Great With a Bit of Tweeking,My husband loves this bread. I found it difficult to work with at first but I added a Tbl of oil instead of a tsp and increased the water by half a cup. This makes it managable and it comes out terrific.
239,B001FA1LF2,A230KWHFM048Y1,"David G ""Technophile Luddite""",1,1,5,1289347200,Great for bread and pizza,"This is simply the best gluten free product around for making bread and pizza. It doesn't contain any nasties and the recipe for making anything is incredibly simple (contents of the packet plus salt and two cups of warm water). Adding small quantities of other ingredients (butter, sugar, sorghum flour, buckwheat flour, etc etc) improves the flavour, but they're not essential.<br /><br />And bread machines are a waste of time - just mix the ingredients, knead a little and place in a bread tin to rise and then bake without opening the oven door."
240,B001FA1LF2,A2DU7JGL0SV2UN,cinnamondgirl,1,1,5,1278028800,My husband's favorite GF bread,"My husband has Celiac disease, and this mix is his favorite bread.  I was skeptical the first time I made it because the ingredient list is short, and you only add like two things to it...water and oil I think.  Figured it would be either the best or the worst bread ever.  I mix mine in the bread machine (as I don't have an upright mixer) and then make it into rolls using the directions on the box.  He prefers the rolls to making a loaf, and tends to eat more of it.  It's worth noting that you can vary the size of the rolls considerably, and I find that making 12 is about the right size and consistency for sandwiches/munching on.  Much bigger and it's just too much to eat.  The package doesn't tell you how many it yields, so this is from my trial and error.<br /><br />As someone who doesn't have to eat GF, but often does by default, this bread doesn't have a weird aftertaste, like so many breads with tapioca starch in them.  Also, the texture, if not overcooked, is the most like ""real"" bread to anything we've tried.  Personally, I also like Gluten Free Panty's Favorite Sandwich bread mix, but my hubby prefers Schar."
241,B001FA1LF2,A3CVZZF48URP26,GFMom,1,1,3,1274745600,it's so so,"I had high expectations for this bread since we love the Schar classic white rolls.  I made this mix in my Zoji breadmaker, following the instructions on the box (and using the Basic setting, which is 3:30).  However, I found that once the mix began to knead, it was quite dry so I added appx. a 1/4c more lukewarm water.  I think it could have used more though, but it was my first time making this. The bread began to rise nicely but at some point during the bake cycle it deflated a bit.  I've never had that happen with any other recipes/mixes before.  The end result was a very crusty, crumbly bread with a rubbery texture.  My kids thought it tasted very plain.  I think I'll stick with Pamela's - never had a bad loaf with her mix."
242,B001FA1LF2,A3K5XKYUTRB6U2,"T. Livingston ""gluten free organic expert""",1,1,5,1263513600,"Schar Gluten Free Bread is GREAT for Pizza Dough, Calzones, Doughboys, Bread","Hi, 5 people in my family have had celiac for years, we are half Italian and very fussy about bread and pizza.  This bread is great and also makes a fantastic pizza crust, it doesn't have the strong aftertaste that some of the GF breads have.  I've never used a breadmaker, always make it by hand, I wear latex gloves to mix it so my hands don't get gluey, I follow the instructions exactly, and it has come out fine every time.  I preheat/warm the oven to 150 or so degrees for 5-10 mins before I start the dough, then shut off the oven.  Spray Pam in the bowl and on top of the dough, cover the bowl and dough with a wet towel, and let it rise in warmed oven.  After risen an hour I then wear gloves again, cover a pizza pan with E.V. flavored olive oil, and spread the dough as thin as possible in the pan because it will rise when baked.  If anyone would like to see what the final pizza looks like I have it posted on Facebook under Gluten free Professionals group.  I also freeze unused dough, take it out the night before, and it makes great bread, rolls, or pizza and the dough is even more workable when it's cold.  Been using Schar for years without a problem, I have a feeling the folks had trouble due to the breadmakers, I work the dough by hand with gloves and it only takes a few minutes.  Remember the ingredients need to be lukewarm for the yeast.  I also plan to make onion bread and maybe olive bread with the Schar mix.  I have also make a spinach pie roll with this dough, spread it out, layer sauted fresh spinach and pepperoni and provolone cheese, roll it up, and bake, it's great.  I have also made sauted Calzones, and fried dough (doughboys) which are fantastic with a bit of sugar, just saute in a bit of olive oil in a nonstick pan and the dough fluffs up great and they taste fantastic.  I bought and baked every bread mix on the market to determine which was best and Schar came out ahead of all closest to real bread than any others, Schar also has a great website with good tips on cooking gluten free and baking bread."
243,B001FA1LF2,A10YLQANCBK12E,S. Cooper,1,1,5,1237334400,Great!!,This is a great bread mix.  It is just like regular bread.  It doesn't fall apart like most gluten free bread.
244,B001FA1LF2,A24YUDBPE4QW5A,"J. Durham ""muskogee Okie""",3,4,1,1249603200,A bad Gluten free bread,My wife has celiac disease and we are on the look out for good gluten free products. I bought this for her based on the 3 reviews written here.  There are instructions for using this mix in a bread machine.  I have tried twice to make this bread in my machince following to the letter the directions on the box.  The bread turns out with a tough crust and a very rubber like texture. My wife said she felt like she was trying to eat an old rubber rain boot. Maybe I did something wrong but from now on  I will stick with gluten free pantry or using my own from scratch bread.
245,B001FA1LF2,A25GNINQ5EO01F,"Erik W. Hendrix ""Erik, the music and comic af...",0,0,5,1323043200,The best white bread we've found so far!,"My wife was recently diagnosed with Celiac Disease, which was a hard blow for us... we love our bread and pasta and I personally made a ton of bread from scratch. After many unsuccessful attempts to recreate my favorite bread recipes using mixtures of various flour types, I decided to go the boxed route to see how things stacked up. Schar products have me hooked! I made the white bread last night and it turned out better than any of the others we've tried and don't come across as too heavy on any one type of flour. I do not recommend using a bread machine for the mix. Why? It's a simple matter to throw the ingredients in a mixer and they don't require any fancy treatment. Pat the batter into a greased and floured loaf pan, stick it someplace warm with a wet towel over it and wait. That's probably the most important thing... It doesn't give a time on the box, it just says ""until doubled"". Give it time... Took over an hour for me, but it was a bit cooler in the house than it probably would have liked. Baked it for exactly the time mentioned on the box and placed the loaf pan on a cookie sheet filled with water. Loaf came out looking like it might be under-cooked, but it wasn't! Came out perfect, works for toast, french toast, sandwiches, etc... Love it! Buying my first five pack through Amazon now!"
246,B001FA1LF2,A37HL50K3GQJC9,"J. Henson ""Monorail Purple""",0,0,4,1315353600,Thanks Amazon!,"My GF daughter has found she loves this bread mix for baking bread and pizza crust - she's still branching out and I'm sure will find more uses for the mix. We first found this item at Walmart, for about $1 per box less than Amazon is selling it for, but very few folk were buying it and the boxes on the shelf all expired (it tastes horrible close to and after the exp date) Despite my requests the store kept restocking the old items and we had no where to buy. I took a chance on Amazon's set of boxes, hoping there would be time to use them before they all came close to the exp date and was happy to see that they expire more than 1/2 year off in the future :) Thank you Amazon!"
247,B001FA1LF2,A2NCQBZ51UCV1S,Molly's & Kate's Momma,0,0,5,1298937600,Pretty Darn Good GF Bread + Recipe Adaptations,"I am really happy with this bread. The bread gets a nice crust and pretty good flavor.<br /><br />When I make my bread, I'm more successful in the oven rather than the bread maker.  It's absolutely key that you put a pyrex of water in the rack under the bread pan when you bake this bread - otherwise you get a pretty tough and dry crust.  Be sure to put the pyrex in the oven when you preheat the oven. That way when the bread dough goes in, the oven is already humid.  Obviously you can't do that in the bread maker - so oven is the only way to go.<br /><br />I have also found that adding an extra 1/2 cup of water gives the bread a bit more volume.  I also add 2 tbls of honey - this is not much in terms of sweetness, but it does mellow out any unusual flavors that are always found in GF bread.<br /><br />If you're new to GF, this a great bread to try."
248,B001FA1LF2,AWCDDYGC3DKD1,"Captious Consumer ""CC""",0,0,5,1295222400,A REALLY big hit with my non-gf household!,"Well, this was the first time I tried a bread maker.  I followed some advice here and ended up with the dough overflowing, but maybe I did something wrong...  Anyway, I managed to get the just-starting-to-cook dough out of the machine and into 2 bread pans (that dough had REALLY risen!)and cooked them separately somewhat according to the directions on the box (since it was already partially cooked, and had an extra cup of water in it - and I did not put a pan of water under it while baking in the oven)and they came out looking unusual (very white on top) but were incredibly tasty!!  I'll second that it tastes a lot like a french bread.  Kind of crispy and chewy crust, very moist and fluffy inside.  Nothing like gf bread at all.  No one could believe how good it was!  I really think this would make an excellent pizza dough since the crust is so crispy and chewy.  Of course, these were the results of having it flop in the bread machine first.  I hope I can duplicate my results while avoiding another disaster! EXCELLENT BREAD!  Now, if only they could keep it in stock...<br /><br />Edited to add:  I've now tried this with less water (about 2 and 1/2 cups) and the loaf came out perfect!  I have also had my machine prepare the dough and before it started the baking cycle I took it out, divided it into 4, flattened circles (like pizza crusts), filled it with meat, sauce and cheese, and then folded it over and pinched the edges and baked it at 425 for about a 1/2 hour to 35 mins.  Mmmm.... CALZONES!  Absolutely delicious, crisp crust and very tasty!<br /><br />The main problem with this product is that it does not brown.  It is always white on the outside.  And the longer you cook it, the more rock-hard it gets.  I missed crunchy dough though since going gf, so I don't mind it slightly over-cooked."
249,B001FA1LF2,A3ROM407ZIPKAS,"Honeysuckle ""Honeysuckle""",0,0,4,1284854400,Best for pizza crust!,"This was my first GF bread about two years ago, and I really did not like the texture.  It seems to get very tough and dense as bread, so I decided to make pizza crust instead!<br /><br />The best darn mixture for pizza that I have come across so far.<br /><br />Pamela's mixes are TOO SWEET.  What is up with the sweeteners they use?<br /><br />I prefer Bob's Redmill bread mixes for BREAD."
250,B001FA1LF2,A39FTW448TRUQO,DisneyDenizen,0,0,5,1269129600,Outstanding Bread -- BREAD MACHINE DIRECTIONS!!!,"This bread tastes great and is super easy to make. Believe me, it would have to be for me to make it!<br /><br />It's pretty good following the package directions, but what really made it fantastic was adding a full additional cup of water to the recipe, as recommended by one of the other reviewers. (This brings the total to 3 cups of water.)<br /><br />Following the package directions, you really need to eat this bread the day you bake it (so make sure you make it in the morning!). Fortunately, this has not been a problem at my house. Adding the extra cup of water, it was still edible the next day.<br /><br />I did put the bread in the oven to rise for 30 minutes, with the oven temperature set at ""warm"".<br /><br />-------------------<br /><br />Since writing the above, I purchased a bread machine. <a href=""http://www.amazon.com/gp/product/B00067REBU"">Sunbeam 5891 2-Pound Programmable Breadmaker</a><br /><br />After 5 or 6 trial-and-error attempts, all moderately successful, I have cracked the code to making this bread mix work optimally in this machine. Here it is:<br /><br />Instead of putting the wet ingredients in first (as the machine's booklet instructs), put the DRY ingredients in first, then the wet ingredients. Use the settings:<br /><br />1 Basic<br />1 1/2 pound loaf<br />Dark crust<br /><br />While following the directions (of the machine) will work, following my directions leads to bread that rises half again as high. This yields a fluffier texture which, frankly, tastes less gluten-free. (You know what I'm talking about!) The individual slices of bread are then so huge that you can literally cut one in half and make a decent-size PBJ."
251,B001FA1LF2,A2OHGDGN3IX854,"K. Mongaraz ""colores64""",0,0,5,1262131200,"At last, a TASTY gluten-free bread mix!","I could not believe the taste - I baked it using my stand mixer (I hate my bread machines both of them ! just don't get good results using them), but I followed the directions EXACTLY for using a stand mixer (the dough was a lot stiffer than the usual gluten-free breads) including placing the pan of hot water in the oven - It did not brown outside, but I baked it for the recommended time - no longer - cut myself a slice as soon as it cooled, and it was so good I wanted to cry - taste and texture very like a chewy French bread.  After 3 days sitting at room temperature, still good, but drying slightly (no crumbling) - after 3 more days in the refrigerator, tastes like a good chewy English muffin, toasted, and STILL no crumbling.  Just don't let the white-ish exterior fool you into baking it longer.  This is one I am glad to see in Amazon's product offerings, I know I will always have it in my kitchen - and the mixing couldn't be simpler (I live at 4,400 ft. but did not adjust for altitude - perfect loaf, anyhow !)"
252,B001FA1LF2,A1L3WE9OXYNG2G,"Jack T. Disbrow ""The Friendly Magician""",0,0,4,1259625600,"Great Bread, With Some Adjustments!","We have used and enjoyed this European firm's baked bread and hoped that their mix would produce an even better product.  Our first attempt was a near disaster!  The dough was hard to mix, did not rise enough, and came out of the oven unbrowned and tough.  Since I have baked bread for many years, I decided to try some modifications to see if the end product could be improved.<br /><br />I mixed the dough using a stand mixer, rather than by hand in a bowl.  I added one TBS of sugar, and increased the water from two to nearly three cups.  Before putting the bread in the oven I brushed the top with melted butter.<br /><br />The result was a nicely browned loaf which had risen nicely. The texture and flavor was very satisfactory.  Now we can have nice tasting white bread available all the time."
253,B001FA1LF2,A36VHVX9GQVOBF,"Kim R. Zarnowski ""GF Nana CNY""",0,0,5,1250467200,Absolutely the best gf bread around!,"I love Schar's premade bread, but this is the best.  A warm slice with butter is like having ""real"" bread!!!!!  Awesome. Great texture.  Able to slice thinly - moist.  I slice it and freeze it so each slice is moist and fresh."
254,B001FA1LF2,AIJWCY7VI45TA,"Mr. Techie ""Mr. T""",0,0,5,1237334400,The Best Gluten-Free sandwich bread,"After much anticipated waiting, Amazon finally has the Schar White Bread mix for sale.  This is a g-d send for celiacs with a gluten-free allergy.<br />Pamela's bread mix is good, but this is one step up and makes Amazing sandwiches.<br /><br />Now I only wish Amazon adds this to their subscribe-and-save offerings..."
255,B003IMSFI6,AWYA2F4QVB1W7,Hollz,32,32,5,1293494400,Fabulous,My grandmother is still talking about how wonderful this arrangement is that I sent her for her birthday.  The delivery was prompt and the flowers were beautiful.
256,B003IMSFI6,A3BEHC8ZDK77B0,K. M. Hattaway,18,18,5,1302912000,Perfect for my Mother-in-Law,"I bought these for my mother-in-law's birthday, and they were a hit! I hate how all the other online flower sites have a huge processing fee that is almost equal to the cost of the arrangement, so I was ready to try ordering from somewhere else.<br /><br />I ordered these cut purple orchids on April 12th, and they shipped from Florida that day. My MIL received them in Oklahoma on the 14th, and they were in beautiful condition.<br /><br />The flowers shipped with individual tubes for each stem, so they were kept very fresh. Also, when I stopped by my in-law's house for Easter more than a week later, the orchids still looked fabulous! I will definitely order from this seller again if they keep their prices competitive. Spending about $30 total is great for quality orchids!"
257,B003IMSFI6,A1CKHQCTTK33Z,Muncie,16,16,5,1299456000,Mom loved 'em.,"After being outshown by my siblings in year's past, I ordered these orchids for my mother for Valentine's Day. This was something of a risk, because (A) she claims to despise Valentine's Day, decrying it as commercial manipulation etc.; and (B) she has never liked orchids. Guess what? She loved these orchids. She's been reminding me how awesome they look on her side table every time I call. Not a bad return for the price! I'm writing this review because I'm thinking of ordering another batch."
258,B003IMSFI6,A39I9EV6F5U0JP,Dana J. Parker,9,9,5,1311724800,BRILLIANT,"If I could give seven stars I would. I ordered these for my mother in the hospital 1500 miles away, when I found the online offerings from local flower shops cheesy, substandard and WAY overpriced. A bouquet of daisies and carnations and filler in a cheap vase starting at $45? And you want $20 to deliver it under three miles? Puhlease.<br /><br />Although I was given an estimated delivery date of two or three days, they arrived the next day, just as I specified. And they are GORGEOUS, according to Mom. They arrived just in time to awe my stepsister and stepfather, who had brought a generic bouquet that probably cost just as much as my fabulous orchids. I wish I could've seen their faces.<br /><br />Mom says there are at least a dozen stems. She is just loving telling all the nurses and her visitors that her daughter sent the spectacular orchids.<br /><br />Little-known fact: orchids last longer than any other cut flower. They will still be beautiful when Mom goes home next week, and probably for at least a week after that. They are elegant and exquisite.<br /><br />When you care enough to send the very best, send orchids."
259,B003IMSFI6,A2LCFGUQLF849E,fresh123,9,9,4,1302307200,Great flowers,I was not really sure what to expect ordering flowers over amazon. I am happy to say I was pleasantly surprised. They were not wrapped in any special way but came in pretty good condition. Just make sure to order slightly in advance and have something ready to put them in because most of the flowers are still in bud form and need to be given a while to blossom.
260,B003IMSFI6,A17L9OR8MOQ6IJ,"Cas Evans ""avid reader""",8,9,5,1303603200,FANTASTIC FLOWERS,ORDER WITH CONFIDENCE FROM THIS SITE -<br />FLOWERS ARRIVED WITHIN 24 HOURS - AS WE HAD HOPED<br />THEY WERE IN PERFECT CONDITION AND BEAUTIFUL<br />SECOND TIME WE HAVE ORDERED AND EACH TIME GOOD GOOD SERVICE<br />EXCELLENT !
261,B003IMSFI6,A2HCQM5KDE6UE9,Jules,5,5,4,1305072000,Moderately Pleased,"The purple orchids arrived in moderate condition, some petals were wilting, but this was easily fixable. The unfortunate part was waiting 1-3 days for shipping and then having the package arrive 1-3 days later. Perhaps the flowers would have arrived sooner if I hadn't ordered the friday before mother's day. Overall pleased with this product, wasn't sure how flowers would turn out, but would definitely do business with the dealer again and try to avoid procrastinating for holiday gifts."
262,B003IMSFI6,A267KY7EJMFKEI,Ann in Canada,4,4,5,1325894400,Amazing!,"Through the fault of the delivery service, these flowers were left in a box at the post office for seven days. When I followed up with the friend I had had them delivered to, if she had received the flowers, she said she hadn't and was so sad. No note had been left by the delivery service that an attempt had been made to drop off the flowers. And now whe wasn't looking forward to going to the Post Office to pick up her now surely dead flowers. (SEVEN DAYS!) To her surprise? Perfect condition! Unbelievable! They continued to look fresh SEVEN DAYS LATER. She was ridiculously happy with these flowers -- and I was very, very relieved. I'm back to order again :)"
263,B003IMSFI6,A23NHH2XS2RNLT,"C. Broome ""handsome gander's pixie""",3,3,5,1335571200,"Exquisite, vibrantly colorful, totally fresh, and a fast delivery!","I sent these to my mother for an early Mother's Day gift.  I placed the order on late Friday, and it arrived on Monday!  My mother called me to say that the flowers were absolutely gorgeous (and she is a flower ""savant""....she grows them and knows them), fresh, vibrantly colorful, and perfect. Each flower stem was in a vial of water, and was totally fresh and lovely. She was absolutely delighted with my gift. I can only say, thank you, Amazon, and thank you to the seller of these Dendrobium Orchids, who wisely marketed them through Amazon.  I doubt I would have stumbled across them otherwise! I would recommend these to anyone who wants to give a gift of flowers.  The price was reasonable, and the results impeccable!"
264,B003IMSFI6,A3PC9F502706GT,"L. Buczkowski ""Lissy""",3,3,5,1326585600,Gorgeous!,"Absolutely beautiful Orchids! Sent for my parents 20th anniversary as something different than the standard rose bouquet. They were thrilled! I was told they arrived beautifully packaged, carefully wrapped, and each with a water bulb. I ordered on Saturday night and they arrived Wednesday morning. Thanks again!!"
265,B003IMSFI6,A1QHSAGG8T2EJ7,Tracy,3,3,5,1322870400,Best gift ever!,I bought these for my mother-in-law and she called me once a week for four straight weeks telling me how much she loved these flowers and how the buds kept blooming and blooming.  She has a cleaning lady who comes in every so often and even the cleaning lady can't stop raving.  This is the perfect bouquet to send to anyone you want to make happy!
266,B003IMSFI6,A2S011PFZCHK7F,mouse_62,3,3,5,1318896000,Beautiful,These flowers were amazing.  Super fast shipping.  They lasted a long time.  My mother was very impressed.  Expensive looking flowers for a very reasonable price.
267,B003IMSFI6,A3S9O6SU5TMX4W,"Jessi Ann ""krazegurl_ds""",3,3,5,1304899200,"Beautiful, couldn't have asked for better!",Bought these for my mother in law for Mothers Day 2011. They arrived within 3 days of me placing the order and looked great. Highly recommend!
268,B003IMSFI6,A3V5901FRJJI6I,HapEHooligan,2,2,5,1334620800,Beautiful Gift,"I took a chance and sent these flowers as a gift based on other positive reviews.  Not only was the recipient happy, everyone who was there when she received her gift had nothing but compliments about how beautiful the flowers were.<br /><br />I was also impressed with how fast the delivery was right before Easter!  I plan to send these as a gift again."
269,B003IMSFI6,A5CFO94ROB2X2,Bruce D. Seymour,2,2,5,1325462400,Longest Lasting Flowers Ever,"Five Star Flowers.  These beautiful flowers lasted almost as long as the fake bouquet in the bathroom.  About six weeks; no joke.  This may not be typical, but my wife was sincerely impressed. On delivery many of the flowers were open but many of the buds were closed and bloomed days and weeks after. Even if they only lasted a couple of days they would still be worth it; absolutely great!"
270,B003IMSFI6,A1RL78J9QPBF4N,susan miringoff,1,1,5,1342569600,Excellent choice..get 'em.,This is the first time I ordered flowers off Amazon.  I will be doing this from now on and not going back to overpriced local shops with high delivery charges.  The flowers for my mother are still beautiful 2 weeks later and still blooming. She updates me on their progress and she can't believe how great they still look. I have always been a mixed arrangement person and never considered orchids. These are going to be my bouquet of choice in the future.
271,B003IMSFI6,A2QR41OGOQL3PF,S. Grayban,1,1,5,1337212800,Mom loved loved !,If my mother loved them then that's all I need to write. She was surprised that the Orchids came in such a flat box but came out so pretty.
272,B003IMSFI6,A3VDA9PY4SNTYR,gettingold,1,1,5,1334275200,Plush and purple,"Living in England, sending flowers to a family member in U.S.A can be very expensive, sending flowers via amazon through this company proved to be a first class buy. Flowers arrived and and looked good for weeks. Worth every penny"
273,B003IMSFI6,AAI8WI69RTYQS,JD Infoworm,1,1,5,1334102400,Worried about sending live flowers,"I guess I'm like most people when it comes to sending anything that's live. We'll worry about everything imaginable, like if it will even get there and or what it's condition will be when it does get there. And when it comes to flowers, how long will they last? Well, I finally talked myself to take a chance and send these Orchids and I am really glad I did. I sent these to my inlaws in Kansas who we haven't been able to visit for a while, because of health reasons, and we got a call five days later from a very happy Mom. She told us that the flowers were perfect and that they would send us a picture in a few days so that we could see how beautiful thay were. Sure enough three days later we received an e-mail thanking us along with a picture of the orchids, and they were right, the flowers were beautiful and you could see in the picture that only half of the buds had bloomed and that along with the other half, they would probably last an other week. So, yes I am very happy I decided to send these flowers, not only because it made my inlaws happy but also because we now know where to buy our next gift of flowers to send."
274,B003IMSFI6,A27MXZG8ZIZEO3,mjm,1,1,5,1333497600,very nice,"Got these for my mother for Easter, she really liked them. Said they were very nice and were very fresh."
275,B003IMSFI6,A30MJJMVRYXU38,Challenger,1,1,5,1333324800,Fresh as Ever,Not only do I hear (again) how beautiful these flowers are but that they last an amazingly long time.<br />Excellent value for money.
276,B003IMSFI6,A26R5IT8FKODMJ,George B. Tyda,1,1,5,1330300800,Just Wonderful,"Ordered these for my wife for Valintine day.  They are just beautiful and she loved them.  So many, she had to use two vases. Even today, two weeks later, many blossoms still remain. Flowers arrived in two days, two days before Valintine day. ""Just Orchids"", to me, is a great place to order Orchids .  Thanks Amazon for placing ""Just Orchids"" on your order pages."
277,B003IMSFI6,A287HX7HCKXMUY,Yvette,1,1,5,1330214400,Touch of Spring,"I ordered these flowers from England for my sister who has lived in America for some years.  She has been very ill and has been bedridden for a while.  She was extremely pleased with these flowers.  She says they were like a touch of spring sunshine in her bedroom .  It was a very large boquet so she put the flowers in two vases on the window sill in her bedroom so she could see them, and says there are lots of little buds up and down the stem which are opening up each day.  She was so pleased with them, she has taken photos of them to send me, and also to remember what they looked like when they have eventually faded.<br />I am really pleased with the pleasure they gave her."
278,B003IMSFI6,A1KBJ4D71P53JB,MadMax,1,1,5,1324598400,Everyone Loves them!,"I did not see the flowers in person, but I had sent them to 2 people, they loved them! Said the flowers came fresh, lasted a long time, and looked great. Would definitely order again."
279,B003IMSFI6,A2AOD7254MCKSH,travel-weary,1,1,5,1320883200,outstanding,"I just put the last stem with two blossoms in a bud vase--from the bunch I received for my birthday on September 21...today is November 10. And we live in south FL--I imagine they would do even better in colder climates. I made sure to change the water every two days (yes, it has been a lot of water changes) and cut the stems a bit every week or so. They are quite impressive when they arrive in the box--even after the carrier left the box in the afternoon sun. I thought they were fake when I first saw them as they were so perfect. I would not hesitate to order these as a gift. My daughter commented the shipping was quite fast, arriving exactly when she wanted them to."
280,B003IMSFI6,A2BXTT87Z08K29,Chad Hannah,1,1,5,1320796800,Thank You!,"I wasn't sure how it was going to work out, but wow - my mom was really happy to receive the orchids.  I was a little disappointed while searching online florists and the amount of delivery fees that were associated with the purchase.  I ordered these for Mom and she received them 48 hours later.  They're beautiful, have individual water cases, and there were more in the order than I originally thought.<br /><br />I definitely recommend this way of delighting someone in your life and I'll be ordering these again.  Thanks!"
281,B003IMSFI6,A1KEXYA9KCYV1I,Tugertimur,1,1,5,1318118400,Excellent orchids,Initially flowers were not in great condition due to delayed delivery. When I contacted Just Orchids they immediately sent new flowers. Overall they were beautiful orchids. I strongly recommend them without hesitation. My only suggestion is please track your delivery because USPS doesn't update their website regularly. That might be a problem if you live in an apartment.
282,B003IMSFI6,A3V0480PVRUZGP,"Amanda A. Gooding ""amanda panda""",1,1,5,1317859200,good customer service,beautiful flowers - great price and good customer service.  arrived quickly - will use this company again in future as i had an issue with my first order and it was dealt with quickly and professionally.
283,B003IMSFI6,A25VS8WMU932DU,"Hannah ""Hannah""",1,1,5,1317340800,A great buy,"I bought these as a thank you gift for a friend. They arrived quickly, and I loved that I could track the package at every step along the way. My friend loved them so much. They're vibrant purple and arrived fresh and in great condition. Highly recommended for the great value and quality. So much better than 1-800-Flowers or the other big competitors."
284,B003IMSFI6,A1RDJDEWMA70YH,GILA,1,1,5,1315872000,purple orchids from Fresh Flowers,The flowers were beautiful and lasted for about 2 weeks. The individual water tubes really work for keeping them alive in shipping. Very happy with this purchase.
285,B003IMSFI6,A2UARPMJUUWVB5,DKo,1,1,5,1315699200,Perfect gift for my wife!,"I wasn't sure about ordering flowers online, but it worked out great. My wife got them 2 days after I ordered them and she absolutely loved them! She kept saying how fresh and beautiful they were right out of the box. Great gift for her!<br /><br />Update: Flowers stayed fresh for over three weeks!"
286,B003IMSFI6,AYH1TXJBXUSIY,JD,1,1,5,1315267200,AMAZING Orchids ~ Most beautiful ever!,"I sent surprise orchids to my parents -- Two and a half weeks later, they are STILL as beautiful and alive as ever.  My mom has mentioned several times that they are the most beautiful flowers she has ever received. Definitely will buy again!"
287,B003IMSFI6,A1T1SHFJOPNELO,G. Emanuel,1,1,5,1312243200,FAST DELIVERY,"I ordered these Friday evening for my mother's 88th birthday, hoping they'd arrive before the following Thursday. They got there Monday afternoon!  My mother was so thrilled she called to rave about how beautiful they were before she even had them in a vase.  She was so excited!  I feel we got really great service from this company, and tremendous value for the price.  I will definitely do business with them again!"
288,B003IMSFI6,AGGJ9ZXPCXWLF,oakleytexas,1,1,5,1306886400,dendrobium orchids,Never ordered flowers off amazon before and decided to surprise the wife while I'm deployed to afganistan.  These flowers are much better and less expensive from the 1800 guys. The wife loved them so mission acomplished and they were delivered in a timely manner.
289,B003IMSFI6,ANUUF3N6B9NTA,Tabitha,1,1,5,1305763200,Fresh Flowers - Purple Dendrobium Orchids,"This was my first online purchase of gift flowers.  I was a bit reluctant so I read several reviewers' comments.  I liked the look of these flowers and I thought they might add a touch of summer joy.  They were a smashing success.<br /><br />Although I did not get an opportunity to see the flowers, I received the following message in a thank you card from the recipients.<br /><br />Dear....<br /><br />How kind of you to bring much cheer into our home with your visit.<br />So surprising to follow it up with more delightful sunshine with the magnificient flowers!<br />What a pleasant memory for us all!<br /><br />I think that says it all--magnificient.  I will be ordering these again as a gift."
290,B003IMSFI6,ABX1RV90A9JM,Disapointed,2,3,1,1329868800,Worst flowers recieived,"These were the worst flowers I ever received in the mail. The flowers were mostly dead, with the bulbs falling off. The advertisement claimed 10 stems, but I only received 5 stems. The flowers also arrived late."
291,B003IMSFI6,AF60VRF96TPM5,Katherine Mesch,0,0,5,1350604800,Lasted for almost 2 months!,"I received these from a friend for my birthday and they were stunning out of the box. Definitely the prettiest flowers I'd ever received. But the reason I'm on here giving a review is because just today--nearly TWO MONTHS after I received them, I threw away the last stem. The orchids came with so many unopened buds that just continued to blossom for me. So pretty, and lasted so long. I assumed she had spent a small fortune on them, so when she told me where she bought them I was very surprised. Great value."
292,B003IMSFI6,AOTI87PNE8CKV,"Ice2cool03 ""Ice""",0,0,5,1350518400,Just Lovely!,"It took a day or two for the shipment to go out.  But, considering how far they had to go to get there, they were in pretty good condition when they got to my sister.<br /><br />They are coming from Florida, via USPS.  So keep that in consideration as well as the time of year and where you are having them shipped to...<br /><br />The flowers were a tad wilted when they got to Oregon (I'm sure it didn't help that the address I had them sent to was so far in the countryside that it was basically last on the mail-route, so they had been sitting in the hot mail truck all day), BUT they came with directions on how to perk them back up, and that worked really well.<br /><br />If you are going to order during a busy time of the year (i.e. Mother's Day or Valentine's Day), you might want to order them early, or, hopefully, they won't have far to go.<br /><br />Great price, Beautiful product."
293,B003IMSFI6,A4S3EQBLEHTJX,BigWes,0,0,5,1350518400,First Web Flower Order,"I was a little hesitant to purchase flowers online like this, but I figured since I live 8hr from my girlfriend and it was our 1yr dating anniversary that it would be worth the risk.<br />The shipment got to her in a timely manner and she loved them. Quite a few buds hadn't even opened so the lasted for a while and she got to see them open up. The ones she got were more pink than purple but she still loved them! Will definitely be interested in ordering more flowers."
294,B003IMSFI6,A12N04CVT7Q693,"Leonard P. Smith ""Self is a 4 letter word""",0,0,5,1350432000,Can't believe it!,"We are still loving the orchids, now almost a month since receiving. We highly recommend them! You wil not be disappointed."
295,B003IMSFI6,AERXVCSIVJ83O,Maine95,0,0,5,1347753600,so happy,I sent these to my mother for her birthday exactly one month ago and she tells me they are still as fresh and beautiful as the day she got them.<br />I will send these again!
296,B003IMSFI6,A29PBLQJ8S0GJA,mom is happy,0,0,5,1346371200,great,My mom was in a tough situation. I sent these flowers about a month ago & everytime we talk she mentions how the flowers are still going! Money well spent for me.
